GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q9H845	ACAD9	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799199		9606	Reactome		C
UniProtKB	Q9H845	ACAD9	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799202		9606	Reactome		C
UniProtKB	Q9H8M1	COQ10B	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q9H8M1	COQ10B	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q9H903	MTHFD2L	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q9H903	MTHFD2L	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q9H903	MTHFD2L	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZUA0|ensembl:ENSRNOP00000044342	9606	Ensembl		C
UniProtKB	Q9H936	SLC25A22	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q9H936	SLC25A22	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q9H936	SLC25A22	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000314	IDA	PMID:11897791		9606	UniProt		C
UniProtKB	Q9H936	SLC25A22	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8875623		9606	Reactome		C
UniProtKB	Q9H9J2	MRPL44	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q9H9J2	MRPL44	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q9H9J2	MRPL44	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q9H9J2	MRPL44	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q9H9J2	MRPL44	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q9H9J2	MRPL44	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q9H9P8	L2HGDH	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-880050		9606	Reactome		C
UniProtKB	Q9H9P8	L2HGDH	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000303	NAS	PMID:16005139		9606	HGNC		C
UniProtKB	Q9HAV7	GRPEL1	part_of	GO:0001405	PAM complex, Tim23 associated import motor	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000478265|SGD:S000005758	9606	GO_Central		C
UniProtKB	Q9HC21	SLC25A19	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q9HC21	SLC25A19	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q9HC21	SLC25A19	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8875838		9606	Reactome		C
UniProtKB	Q9HC21	SLC25A19	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000756668|SGD:S000003328	9606	GO_Central		C
UniProtKB	Q9HD23	MRS2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q9HD23	MRS2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q9HD23	MRS2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ET09|ensembl:ENSRNOP00000023787	9606	Ensembl		C
UniProtKB	Q9HD23	MRS2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000356781|RGD:708529|SGD:S000005861|SGD:S000005981	9606	GO_Central		C
UniProtKB	Q9HD23	MRS2	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5336466		9606	Reactome		C
UniProtKB	Q9HD33	MRPL47	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q9HD33	MRPL47	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q9HD33	MRPL47	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q9HD33	MRPL47	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q9HD33	MRPL47	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q9HD33	MRPL47	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q9NP92	MRPS30	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q9NP92	MRPS30	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q9NP92	MRPS30	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q9NP92	MRPS30	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q9NP92	MRPS30	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q9NP92	MRPS30	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q9NPL8	TIMMDC1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799178		9606	Reactome		C
UniProtKB	Q9NPL8	TIMMDC1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799179		9606	Reactome		C
UniProtKB	Q9NPL8	TIMMDC1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799191		9606	Reactome		C
UniProtKB	Q9NPL8	TIMMDC1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799196		9606	Reactome		C
UniProtKB	Q9NPL8	TIMMDC1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799197		9606	Reactome		C
UniProtKB	Q9NPL8	TIMMDC1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799202		9606	Reactome		C
UniProtKB	Q9NPL8	TIMMDC1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799203		9606	Reactome		C
UniProtKB	Q9NQ50	MRPL40	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q9NQ50	MRPL40	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q9NQ50	MRPL40	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q9NQ50	MRPL40	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q9NQ50	MRPL40	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q9NQ50	MRPL40	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q9NRK6	ABCB10	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q9NRK6	ABCB10	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q9NRK6	ABCB10	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JI39|ensembl:ENSMUSP00000075011	9606	Ensembl		C
UniProtKB	Q9NRX2	MRPL17	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q9NRX2	MRPL17	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q9NRX2	MRPL17	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q9NRX2	MRPL17	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q9NRX2	MRPL17	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q9NRX2	MRPL17	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q9NRX3	NDUFA4L2	part_of	GO:0005751	mitochondrial respiratory chain complex IV	ECO:0000318	IBA	PMID:21873635	MGI:MGI:107686|PANTHER:PTN001023184|UniProtKB:O00483	9606	GO_Central		C
UniProtKB	Q9NUT2	ABCB8	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q9NUT2	ABCB8	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q9NVA1	UQCC1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q9NVA1	UQCC1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q9NVA1	UQCC1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000314	IDA	PMID:24385928		9606	UniProt		C
UniProtKB	Q9NVH1	DNAJC11	colocalizes_with	GO:0061617	MICOS complex	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002544243|UniProtKB:Q9NVH1	9606	GO_Central		C
UniProtKB	Q9NVH1	DNAJC11	colocalizes_with	GO:0061617	MICOS complex	ECO:0000314	IDA	PMID:25997101		9606	UniProt		C
UniProtKB	Q9NVI7	ATAD3A	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q9NVI7	ATAD3A	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q9NVS2	MRPS18A	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q9NVS2	MRPS18A	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q9NVS2	MRPS18A	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q9NVS2	MRPS18A	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q9NVS2	MRPS18A	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q9NVS2	MRPS18A	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q9NW81	DMAC2	colocalizes_with	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002666209|UniProtKB:Q9NW81	9606	GO_Central		C
UniProtKB	Q9NW81	DMAC2	colocalizes_with	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:27626371		9606	UniProt		C
UniProtKB	Q9NWR8	MCUB	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q9NWR8	MCUB	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q9NWR8	MCUB	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8949178		9606	Reactome		C
UniProtKB	Q9NWR8	MCUB	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-8953461		9606	Reactome		C
UniProtKB	Q9NWR8	MCUB	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000335994|UniProtKB:Q8NE86|UniProtKB:Q9NWR8	9606	GO_Central		C
UniProtKB	Q9NWR8	MCUB	part_of	GO:0031305	integral component of mitochondrial inner membrane	ECO:0000314	IDA	PMID:24231807		9606	UniProt		C
UniProtKB	Q9NWR8	MCUB	part_of	GO:1990246	uniplex complex	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000335994|UniProtKB:Q8NE86|UniProtKB:Q9NWR8	9606	GO_Central		C
UniProtKB	Q9NWR8	MCUB	part_of	GO:1990246	uniplex complex	ECO:0000314	IDA	PMID:24231807		9606	UniProt		C
UniProtKB	Q9NWT8	AURKAIP1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q9NWT8	AURKAIP1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q9NWT8	AURKAIP1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q9NWT8	AURKAIP1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q9NWT8	AURKAIP1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q9NWT8	AURKAIP1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q9NWU5	MRPL22	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q9NWU5	MRPL22	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q9NWU5	MRPL22	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q9NWU5	MRPL22	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q9NWU5	MRPL22	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q9NWU5	MRPL22	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q9NX14	NDUFB11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q9NX14	NDUFB11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q9NX14	NDUFB11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163217		9606	Reactome		C
UniProtKB	Q9NX14	NDUFB11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799178		9606	Reactome		C
UniProtKB	Q9NX14	NDUFB11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799179		9606	Reactome		C
UniProtKB	Q9NX14	NDUFB11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799191		9606	Reactome		C
UniProtKB	Q9NX14	NDUFB11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799196		9606	Reactome		C
UniProtKB	Q9NX14	NDUFB11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799197		9606	Reactome		C
UniProtKB	Q9NX14	NDUFB11	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799202		9606	Reactome		C
UniProtKB	Q9NX14	NDUFB11	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:12611891		9606	UniProt		C
UniProtKB	Q9NX14	NDUFB11	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000314	IDA	PMID:27626371		9606	UniProt		C
UniProtKB	Q9NX20	MRPL16	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q9NX20	MRPL16	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q9NX20	MRPL16	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q9NX20	MRPL16	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q9NX20	MRPL16	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q9NX20	MRPL16	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q9NX63	CHCHD3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9CRB9	9606	UniProt		C
UniProtKB	Q9NX63	CHCHD3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q9NX63	CHCHD3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q9NX63	CHCHD3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CRB9|ensembl:ENSMUSP00000070149	9606	Ensembl		C
UniProtKB	Q9NX63	CHCHD3	part_of	GO:0061617	MICOS complex	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007964	9606	InterPro		C
UniProtKB	Q9NX63	CHCHD3	part_of	GO:0061617	MICOS complex	ECO:0000314	IDA	PMID:25781180		9606	UniProt		C
UniProtKB	Q9NX63	CHCHD3	part_of	GO:0061617	MICOS complex	ECO:0000314	IDA	PMID:25997101		9606	UniProt		C
UniProtKB	Q9NXA8	SIRT5	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K2C6|ensembl:ENSMUSP00000152796	9606	Ensembl		C
UniProtKB	Q9NYK5	MRPL39	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q9NYK5	MRPL39	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q9NYK5	MRPL39	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q9NYK5	MRPL39	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q9NYK5	MRPL39	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q9NYK5	MRPL39	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q9NYZ2	SLC25A37	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q9NYZ2	SLC25A37	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q9NYZ2	SLC25A37	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q920G8|ensembl:ENSMUSP00000039990	9606	Ensembl		C
UniProtKB	Q9NZE8	MRPL35	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q9NZE8	MRPL35	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q9NZE8	MRPL35	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q9NZE8	MRPL35	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q9NZE8	MRPL35	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q9NZE8	MRPL35	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q9NZJ6	COQ3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q9NZJ6	COQ3	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q9NZJ6	COQ3	part_of	GO:0031314	extrinsic component of mitochondrial inner membrane	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000375836	9606	UniProt		C
UniProtKB	Q9NZJ7	MTCH1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q9NZJ7	MTCH1	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q9P015	MRPL15	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419261		9606	Reactome		C
UniProtKB	Q9P015	MRPL15	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419264		9606	Reactome		C
UniProtKB	Q9P015	MRPL15	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419271		9606	Reactome		C
UniProtKB	Q9P015	MRPL15	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419273		9606	Reactome		C
UniProtKB	Q9P015	MRPL15	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419277		9606	Reactome		C
UniProtKB	Q9P015	MRPL15	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-5419281		9606	Reactome		C
UniProtKB	Q9P032	NDUFAF4	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799178		9606	Reactome		C
UniProtKB	Q9P032	NDUFAF4	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799179		9606	Reactome		C
UniProtKB	Q9P032	NDUFAF4	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799191		9606	Reactome		C
UniProtKB	Q9P032	NDUFAF4	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799196		9606	Reactome		C
UniProtKB	Q9P032	NDUFAF4	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799197		9606	Reactome		C
UniProtKB	Q9P032	NDUFAF4	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799202		9606	Reactome		C
UniProtKB	Q9P032	NDUFAF4	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-6799203		9606	Reactome		C
UniProtKB	Q9P0J0	NDUFA13	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0999	9606	UniProt		C
UniProtKB	Q9P0J0	NDUFA13	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000322	IEA	GO_REF:0000039	UniProtKB-SubCell:SL-0168	9606	UniProt		C
UniProtKB	Q9P0J0	NDUFA13	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000304	TAS	Reactome:R-HSA-163217		9606	Reactome		C
